COUNTRY,STATION,STD_CODE,STATE_ABB
INDIA,UBEWAL,1672-884,PUNJAB
INDIA,BADRUKHAN,1672-89,PUNJAB
INDIA,AHMEDGARH,1673,PUNJAB
INDIA,MALERKOTLA,1675,PUNJAB
INDIA,KUPKALAN,1675,PUNJAB
INDIA,SHERPUR,1675-723,PUNJAB
INDIA,MULLOWAL,1675-732,PUNJAB
INDIA,MIMSA,1675-735,PUNJAB
INDIA,RAJORRAJRA,1675-738,PUNJAB
INDIA,BULLAHARI,1675-742,PUNJAB
INDIA,KANJLA,1675-748,PUNJAB
INDIA,BHASAUR,1675-751,PUNJAB
INDIA,HARYANATHAN,1675-754,PUNJAB
INDIA,GANAURI,1675-755,PUNJAB
INDIA,PALASAUR,1675-758,PUNJAB
INDIA,TIBBA,1675-761,PUNJAB
INDIA,KANGANWAL,1675-772,PUNJAB
INDIA,NATHUMAJRA,1675-774,PUNJAB
INDIA,ROOKIKALAN,1675-81,PUNJAB
INDIA,JABBOMAJRA,1675-816,PUNJAB
INDIA,SHERGARH(CHEEMA),1675-82,PUNJAB
INDIA,AMARGARH,1675-84,PUNJAB
INDIA,BAN BHAURA,1675-85,PUNJAB
INDIA,CHOUNDA,1675-862,PUNJAB
INDIA,SANDAUR,1675-87,PUNJAB
INDIA,DASONDHA SINGHWALA,1675-878,PUNJAB
INDIA,MANDIAN,1675-882,PUNJAB
INDIA,SUNAM,1676,PUNJAB
INDIA,LEHRAGAGA,1676,PUNJAB
INDIA,CHATHANANHERA,1676-825,PUNJAB
INDIA,CHEEMA,1676-84,PUNJAB
INDIA,SULURGHRAT,1676-85,PUNJAB
INDIA,SHERON,1676-862,PUNJAB
INDIA,BARNALA,1679,PUNJAB
INDIA,GEHAL,1679-26,PUNJAB
INDIA,CHAPPA,1679-56,PUNJAB
INDIA,PANDORI,1679-59,PUNJAB
INDIA,BADBAR,1679-6,PUNJAB
INDIA,DHANAULA,1679-63,PUNJAB
INDIA,KATTU,1679-662,PUNJAB
INDIA,BHOTANA,1679-7,PUNJAB
INDIA,TAPA,1679-72,PUNJAB
INDIA,BHADAUR,1679-74,PUNJAB
INDIA,PAKHOKALAN,1679-77,PUNJAB
INDIA,CHANANWAL,1679-82,PUNJAB
INDIA,RAIASAR,1679-824,PUNJAB
INDIA,HARYANANDIAYA,1679-84,PUNJAB
INDIA,NAIWALA,1679-84,PUNJAB
INDIA,MAHALKALAN,1679-85,PUNJAB
INDIA,JALALDIWAL,1679-854,PUNJAB
INDIA,BHADALWAD,1679-86,PUNJAB
INDIA,SEHNA,1679-875,PUNJAB
INDIA,THIKRIWAL,1679-88,PUNJAB
INDIA,CHEEMAJODHPUR,1679-885,PUNJAB
INDIA,JIND,1681,PUNJAB
INDIA,ZIRA,1682,PUNJAB
INDIA,MAKHU,1682-52,PUNJAB
INDIA,BECKPACHHARIAN,1682-52,PUNJAB
INDIA,BAHARANA,1682-52,PUNJAB
INDIA,KOTISEKHAN,1682-55,PUNJAB
INDIA,MULLWAL,1682-56,PUNJAB
INDIA,PHINDER KALAN,1682-574,PUNJAB
INDIA,KOKRI BUTTER,1682-575,PUNJAB
INDIA,KISHANPURA,1682-578,PUNJAB
INDIA,FATEHGARHPANJTOOR,1682-581,PUNJAB
INDIA,BALKHANDI,1682-585,PUNJAB
INDIA,WAKILAWALA,1682-589,PUNJAB
INDIA,NARWANA,1684,PUNJAB
INDIA,JULANA,1683,PUNJAB
INDIA,GHARIANA,1683-24,PUNJAB
INDIA,TALWANDI BHAI,1684,PUNJAB
INDIA,GURUHARASARAI,1685,PUNJAB
INDIA,GUDDAR DHANDI,1685-32,PUNJAB
INDIA,BAJEKA,1685-32,PUNJAB
INDIA,PANJEKEUTTAR,1685-737,PUNJAB
INDIA,KHANSINGHWALA,1685-82,PUNJAB
INDIA,SAFFIDON,1686,PUNJAB
INDIA,NIHAL SINGHWALA MSTD,168911,PUNJAB
INDIA,TOHANA,1692,PUNJAB
INDIA,BARWALA(AMBALA),1733-562,PUNJAB
INDIA,RATIA,1697,PUNJAB
INDIA,ELLANBAD,1698,PUNJAB
INDIA,RANIA,1698,PUNJAB
INDIA,DAMDAMA,1698-742,PUNJAB
INDIA,OTTU,1698-752,PUNJAB
INDIA,BHURTWAL,1698-822,HARYANA
INDIA,TALWARA KHURD,1698-832,PUNJAB
INDIA,NAHAN,1702,HIMACHAL PRADESH
INDIA,SARAHAN,1799,HIMACHAL PRADESH
INDIA,DADAHU,1702,HIMACHAL PRADESH
INDIA,DHAULAKUAN,1702,HIMACHAL PRADESH
INDIA,KALAMB (SHIMLA),1702,HIMACHAL PRADESH
INDIA,PONTA SAHIB,1704,HIMACHAL PRADESH
INDIA,AMBALA,171,PUNJAB
INDIA,PANJOKHRA,171-866,PUNJAB
INDIA,SHAHPUR,171-811,PUNJAB
INDIA,MOHRA,171-871,PUNJAB
INDIA,SAHA,171-822,PUNJAB
INDIA,BIHTA(AMBALA),171-823,PUNJAB
INDIA,BOH,171-886,PUNJAB
INDIA,DURANA,171-872,PUNJAB
INDIA,MALNORE,171,PUNJAB
INDIA,NEHONI,171,PUNJAB
INDIA,RAMPUR SARSERI,171-893,PUNJAB
INDIA,NANAOLA,171,PUNJAB
INDIA,KESRI,171-830,PUNJAB
INDIA,KHUDA,171-891,PUNJAB
INDIA,KAULA,171-801,PUNJAB
INDIA,GHAIL,171,PUNJAB
INDIA,KHANA MAJRA,171-841,PUNJAB
INDIA,SAHIBAPURA,171-897,PUNJAB
INDIA,LOHGARH,171-896,PUNJAB
INDIA,CHANDIGARH,172,PUNJAB
INDIA,MOHALI,172,PUNJAB
INDIA,KUDALISHER,172-288,PUNJAB
INDIA,MANIMAJRA,172-55,PUNJAB
INDIA,PANCHKULA,172-56,PUNJAB
INDIA,ZIRAKPUR,172-80,PUNJAB
INDIA,MALOYA,172-81,PUNJAB
INDIA,BAHALANA,172-81,PUNJAB
INDIA,KHUDA LOHARAN,172-83,PUNJAB
INDIA,SOHANA,172-842,PUNJAB
INDIA,MULLANPUR,172-892,PUNJAB
INDIA,BARARA,1731-83,PUNJAB
INDIA,MULANA,1731,PUNJAB
INDIA,UGALA,1731-762,PUNJAB
INDIA,DHEEN,1731-767,PUNJAB
INDIA,TANDWAL,1731-731,PUNJAB
INDIA,DARA SALIMPUR,1731,PUNJAB
INDIA,SHERPUR,1731-729,PUNJAB
INDIA,DHANAURA,1731-739,PUNJAB
INDIA,THAMBAR,1731-741,PUNJAB
INDIA,YAMUNANAGAR,1732,PUNJAB
INDIA,RADAUR,1732-84,PUNJAB
INDIA,MUSTAFABAD,1732-86,PUNJAB
INDIA,MEHLANWALI,1732,PUNJAB
INDIA,DAMLA,1732-828,PUNJAB
INDIA,NAHARPUR,1732-822,PUNJAB
INDIA,KALANPUR,1732-816,PUNJAB
INDIA,BHAMBOLI,1732-868,PUNJAB
INDIA,KALKA,1733-2,PUNJAB
INDIA,PINJORE,1733,PUNJAB
INDIA,HUNSHIKA,1733,PUNJAB
INDIA,SURAJPUR(AMBALA),1733-655,PUNJAB
INDIA,MULLAH,1733,PUNJAB
INDIA,BIRGAGGAR,1733-631,PUNJAB
INDIA,BASOLAN,1733-658,PUNJAB
INDIA,RAMGARH(AMBALA),1733-784,PUNJAB
INDIA,NADHA SAHIB,1733-556,PUNJAB
INDIA,NARAINGARH,1734-84,PUNJAB
INDIA,SHAHZADPUR,1734-771,PUNJAB
INDIA,RAIPUR RANI,1734-566,PUNJAB
INDIA,BHUREWALA,1734-550,PUNJAB
INDIA,KAKAR MAZRA,1734,PUNJAB
INDIA,KATTEMAZRA,1734,PUNJAB
INDIA,D.HAMEEDPUR,1734-611,PUNJAB
INDIA,JEOLI,1734-742,PUNJAB
INDIA,BERKHERI,1734-655,PUNJAB
INDIA,KARASAN,1734-748,PUNJAB
INDIA,SADHAURA,1735-71,PUNJAB
INDIA,KAMBOYA,1735,PUNJAB
INDIA,RAMPUR(KAMB),1735-751,PUNJAB
INDIA,RASULPUR(AMBALA),1735-726,PUNJAB
INDIA,SAIDIPUR,1735-723,PUNJAB
INDIA,FATEHPUR TUABI,1735-724,PUNJAB
INDIA,TALAKAUR,1732-869,PUNJAB
INDIA,DADUPUR,1735-796,PUNJAB
INDIA,MUNDAKHERA,1735-764,PUNJAB
INDIA,KHARWAN,1735-768,PUNJAB
INDIA,LADWA,1740,PUNJAB
INDIA,PEHOWA,1741,PUNJAB
INDIA,GUMTHALA GARU,1741,PUNJAB
INDIA,MURTZAPUR(KARNAL),1741-832,PUNJAB
INDIA,THANA,1741-842,PUNJAB
INDIA,ISHAQ,1741-882,PUNJAB
INDIA,PANIPET,1742,PUNJAB
INDIA,CHEEKA,1743-81,PUNJAB
INDIA,KANGTHALI,1743,PUNJAB
INDIA,AGANDH,1743-882,PUNJAB
INDIA,RAMTHALI,1743-864,PUNJAB
INDIA,BAGHAL,1743-885,PUNJAB
INDIA,SHAHABAD,1744,PUNJAB
INDIA,KURUSHETRA,1744,PUNJAB
INDIA,ISMAILABAD,1744,PUNJAB
INDIA,MATHANIA,1744,PUNJAB
INDIA,UMARI,1744,PUNJAB
INDIA,KALYANA,1744,PUNJAB
INDIA,CHERUNI JATAN,1744,PUNJAB
INDIA,NALVI,1744,PUNJAB
INDIA,AJRANAKALAN,1744,PUNJAB
INDIA,MUSAPUR,1744,PUNJAB
INDIA,SANGHOR,1744-271,PUNJAB
INDIA,RAMNAGAR(KARNAL),1744-273,PUNJAB
INDIA,BABAIN,1744-28,PUNJAB
INDIA,BAGTHALA,1744-766,PUNJAB
INDIA,SIRSILA,1744-767,PUNJAB
INDIA,MIRAJPUR,1744-778,PUNJAB
INDIA,BADSAN,1744-788,PUNJAB
INDIA,TARAORI,1745,PUNJAB
INDIA,NIGDU,1745,PUNJAB
INDIA,NELOKHERI,1745,PUNJAB
INDIA,SAMANA BAHU,1745,PUNJAB
INDIA,JUNDLA,1745,PUNJAB
INDIA,SONKRA,1745-671,PUNJAB
INDIA,SHAMGARH,1745-678,PUNJAB
INDIA,KAITHAL,1746-2,PUNJAB
INDIA,DHAND,1746-840,PUNJAB
INDIA,RAJAUND,1746-833,PUNJAB
INDIA,KALAYAT,1746,PUNJAB
INDIA,BASSANA,1746,PUNJAB
INDIA,SIWAN(KARNAL),1746-887,PUNJAB
INDIA,PUNDRI,1746-870,PUNJAB
INDIA,KARORA,1746-826,PUNJAB
INDIA,KAUL,1746-845,PUNJAB
INDIA,BATTA,1746-852,PUNJAB
INDIA,BALOO,1746-853,PUNJAB
INDIA,KURAR,1746-855,PUNJAB
INDIA,MUNDRI,1746-874,PUNJAB
INDIA,PAI,1746-877,PUNJAB
INDIA,GEONG,1746-884,PUNJAB
INDIA,SAMALKHA,1747,PUNJAB
INDIA,GHARAUNDA,1748,PUNJAB
INDIA,KUTAIL,1748,PUNJAB
INDIA,RAIPURJATTAN,1748-571,PUNJAB
INDIA,ASSAMSANDA,1749,PUNJAB
INDIA,PATIALA,175,PUNJAB
INDIA,SONOUR,175-85,PUNJAB
INDIA,MANDIGOBINDGARH MSTD,176111,PUNJAB
INDIA,RAJPURA,1762,PUNJAB
INDIA,BANUR,1762,PUNJAB
INDIA,DERABASSI,1762,PUNJAB
INDIA,SIRHIND,1763,PUNJAB
INDIA,FATEHGARH SAHIB,1763-30,PUNJAB
INDIA,SAMANA,1764,PUNJAB
INDIA,PATRAN,1764,PUNJAB
INDIA,NABHA,1765,PUNJAB
INDIA,BASSI PATHANA(MSTD),176711,PUNJAB
INDIA,AMLOH (MSTD),176811,PUNJAB
INDIA,SIMLA,177,HIMACHAL PRADESH
INDIA,SHOGHI,177,HIMACHAL PRADESH
INDIA,GHANAHATTI,177,HIMACHAL PRADESH
INDIA,MASHOBRA,17728,HIMACHAL PRADESH
INDIA,THANADHAR,1782,HIMACHAL PRADESH
INDIA,RAMPUR BUSHAHAR,1782,HIMACHAL PRADESH
INDIA,THEOG,1783,HIMACHAL PRADESH
INDIA,KOTKHAI,17835,HIMACHAL PRADESH
INDIA,CHOPAL,17836,HIMACHAL PRADESH
INDIA,KALPA,17852,HIMACHAL PRADESH
INDIA,POOH,17853,HIMACHAL PRADESH
INDIA,SANGLA,17864,HIMACHAL PRADESH
INDIA,NICHAR,17865,HIMACHAL PRADESH
INDIA,SOLAN,1792,HIMACHAL PRADESH
INDIA,CHAIL,1792,HIMACHAL PRADESH
INDIA,KANDAGHAT,1792,HIMACHAL PRADESH
INDIA,RAJGARH,1799,HIMACHAL PRADESH
INDIA,DAGSHAI,1793,HIMACHAL PRADESH
INDIA,KASAULI,1793,HIMACHAL PRADESH
INDIA,DHARAMPUR(SHIMLA),1793,HIMACHAL PRADESH
INDIA,JAGJITNAGAR,1793,HIMACHAL PRADESH
INDIA,SABATHU,1793,HIMACHAL PRADESH
INDIA,KOTBEJA,1793,HIMACHAL PRADESH
INDIA,PARWANOO,1794,HIMACHAL PRADESH
INDIA,NALAGARH,1795,HIMACHAL PRADESH
INDIA,BADDI,1795,HIMACHAL PRADESH
INDIA,ARKI,1796,HIMACHAL PRADESH
INDIA,JULLUNDER,181,PUNJAB
INDIA,KARTARPUR,181-732,PUNJAB
INDIA,ATHOLA,181-747,PUNJAB
INDIA,PATARA,181-82,PUNJAB
INDIA,SHAMIPUR,181-86,PUNJAB
INDIA,ALAWALPUR,181-88,PUNJAB
INDIA,JANDHUSINGHA,181-89,PUNJAB
INDIA,NAKODAR,1821,PUNJAB
INDIA,SHAHKOT,1821,PUNJAB
INDIA,MOHITPUR,1821-50,PUNJAB
INDIA,KAPURTHALLA,1822,PUNJAB
INDIA,NADALA,1822,PUNJAB
INDIA,DHILWAN,1822-43,PUNJAB
INDIA,BHALOTH,1822-44,PUNJAB
INDIA,RAMGARH,1822-45,PUNJAB
INDIA,BEGOWAL,1822-48,PUNJAB
INDIA,KALA SINGHIAN,1822-58,PUNJAB
INDIA,NAWANSHAHAR,1823,PUNJAB
INDIA,RAHON,1823-40,PUNJAB
INDIA,AUR,1823-45,PUNJAB
INDIA,PHAGWARA,1824,PUNJAB
INDIA,BANGA,1825,PUNJAB
INDIA,PHILLAUR,1826,PUNJAB
INDIA,NURMAHAL,1826,PUNJAB
INDIA,ANDHRA PRADESHRA,1826-30,PUNJAB
INDIA,SHAHPUR,1826-39,PUNJAB
INDIA,BUNDALA,1826-70,PUNJAB
INDIA,DOSANJH KALAN,1826-72,PUNJAB
INDIA,ROORKA KALAN,1826-84,PUNJAB
INDIA,GORAYA,1827,PUNJAB
INDIA,JANDIALA,1827,PUNJAB
INDIA,SULTANPUR LODHI,1828,PUNJAB
INDIA,BHOGPUR,18282,PUNJAB
INDIA,KARTARPUR,18283,PUNJAB
INDIA,AMRITSAR,183,PUNJAB
INDIA,KATHUNANGAL,183,PUNJAB
INDIA,MANANWALA,183,PUNJAB
INDIA,ATTARI,183,PUNJAB
INDIA,KHASA,183,PUNJAB
INDIA,CHAWINDADEVI,183,PUNJAB
INDIA,GEHRIMANDI,183-325,PUNJAB
INDIA,RAJASANSI,183-33,PUNJAB
INDIA,HOSHIAR NAGAR,183-821,PUNJAB
INDIA,JAYANTIPUR,183-830,PUNJAB
INDIA,NAWANPIND,183-972,PUNJAB
INDIA,KARNAL,184,PUNJAB
INDIA,DARAR,184,PUNJAB
INDIA,NAGLA-MEGA,184-870,PUNJAB
INDIA,KACHHWA,184-871,PUNJAB
INDIA,RAWAR,184-875,PUNJAB
INDIA,PATTI(AMRITSAR),1851,PUNJAB
INDIA,BHIKHIWIND,1851,PUNJAB
INDIA,KHEMKARAN,1851-486,PUNJAB
INDIA,AGLO KOTHI,1851-72,PUNJAB
INDIA,KHALRA,1851-77,PUNJAB
INDIA,SURSINGH,1851-78,PUNJAB
INDIA,TARANTARAN,1852,PUNJAB
INDIA,CHABHAI,1852,PUNJAB
INDIA,SRIAMANT KHAN,1852-775,PUNJAB
INDIA,NAUSHERA PANNUA,1852-88,PUNJAB
INDIA,DHOTIAN,1852-881,PUNJAB
INDIA,RAYYA,1853,PUNJAB
INDIA,BEAS,1853,PUNJAB
INDIA,DERA BABA JAI SINGH,1853,PUNJAB
INDIA,BUTALA,1853,PUNJAB
INDIA,KILCHIANO,1853,PUNJAB
INDIA,BABO-BAKALA,1853,PUNJAB
INDIA,SATHIALA,1853,PUNJAB
INDIA,TANGRA,1853,PUNJAB
INDIA,SAIDPUR,1853,PUNJAB
INDIA,TARRIKA,1853,PUNJAB
INDIA,METHACHOWK,1853,PUNJAB
INDIA,WARRIACHO,1853,PUNJAB
INDIA,JANDIALA GURU,1854,PUNJAB
INDIA,BUNDALA,1854,PUNJAB
INDIA,AJNALA,1858,PUNJAB
INDIA,GOINDWAL,1859,PUNJAB
INDIA,KHADOORSAHIB,1859,PUNJAB
INDIA,FATEHABAD(AMRITSAR),1859-8,PUNJAB
INDIA,PATHANKOT,186,PUNJAB
INDIA,SUJANPUR,186-63,PUNJAB
INDIA,DHOBRA,186-64,PUNJAB
INDIA,SUNDERCHAK,186-81,PUNJAB
INDIA,SUNDERCHAK,186-81,PUNJAB
INDIA,KOTLI,186-853,PUNJAB
INDIA,NASOTAMEHRA,186-86,PUNJAB
INDIA,MIRTHAL,186-87,PUNJAB
INDIA,KANDRORI,186-88,PUNJAB
INDIA,DHARAMKOT,1862-56,PUNJAB
INDIA,JUGIAL,1870,PUNJAB
INDIA,MADHOPUR,1870,PUNJAB
INDIA,HARYANARIYAL,1870-50,PUNJAB
INDIA,KAROLI,1870-52,PUNJAB
INDIA,DHAR,1870-55,PUNJAB
INDIA,BATALA,1871,PUNJAB
INDIA,QADIAN,1872,PUNJAB
INDIA,DHARIWAL,1873,PUNJAB
INDIA,GURDASPUR,1874,PUNJAB
INDIA,NAUSHERAMAJASINGH,1874-66,PUNJAB
INDIA,ALLOWAL,1874-67,PUNJAB
INDIA,DORANGALA,1874-81,PUNJAB
INDIA,TIBBER,1874-836,PUNJAB
INDIA,GAZIKOT,1874-86,PUNJAB
INDIA,PURANASHALA,1874-87,PUNJAB
INDIA,NAWANSHALA,1874-88,PUNJAB
INDIA,JAURACHITTRAN,1874-89,PUNJAB
INDIA,DINANAGAR,1875,PUNJAB
INDIA,TARAGARH,1875,PUNJAB
INDIA,GHAROTA,1875-813,PUNJAB
INDIA,BEHRAMPUR(PTK),1875-83,PUNJAB
INDIA,ROPAR,1881,PUNJAB
INDIA,CHAMKAURSAHIB,1881-76,PUNJAB
INDIA,BHARATGARH,1881-774,PUNJAB
INDIA,BOLA,1881-83,PUNJAB
INDIA,GHANAULI,1881-85,PUNJAB
INDIA,BEHRAMPUR,1881-86,PUNJAB
INDIA,ASSAMRON,1881-87,PUNJAB
INDIA,ROPAR THERMAL PLANT,1881-88,PUNJAB
INDIA,BANA,1881-896,PUNJAB
INDIA,HOSHIARPUR,1882,PUNJAB
INDIA,BAGHPUR,1882,PUNJAB
INDIA,METHTANA,1882-51,PUNJAB
INDIA,NASRALA,1882-60,PUNJAB
INDIA,SHAMCHURASI,1882-61,PUNJAB
INDIA,BASSIKALAN,1882-70,PUNJAB
INDIA,BOHAN,1882-71,PUNJAB
INDIA,JAHANKHELAN,1882-82,PUNJAB
INDIA,BULLOWAL,1882-84,PUNJAB
INDIA,DASUVA,1883,PUNJAB
INDIA,MUKERIAN,1883,PUNJAB
INDIA,TALWARA,1883,PUNJAB
INDIA,BUDHAWAR,1883-71,PUNJAB
INDIA,HARYANAZIPUR,1883-74,PUNJAB
INDIA,CHOLANG,18834,PUNJAB
INDIA,GARDIWALA,18834-6,PUNJAB
INDIA,MIANI,18834-83,PUNJAB
INDIA,GARHSHANKAR,1884,PUNJAB
INDIA,SAILAKHURD,1884,PUNJAB
INDIA,MAHILPUR,1884,PUNJAB
INDIA,RURAKIKHAS,1884-82,PUNJAB
INDIA,BALACHOUR,1885,PUNJAB
INDIA,KATHGARH,1885,PUNJAB
INDIA,TANDA URMAR,1886,PUNJAB
INDIA,KANDHALAJATTAN,1886-87,PUNJAB
INDIA,NANGAL,1887,PUNJAB
INDIA,ANANDPUR SAHIB,1887,PUNJAB
INDIA,KIRATPUR SAHIB,1887-502,PUNJAB
INDIA,GANGUWAL,1887-81,PUNJAB
INDIA,KHARAR,1888,PUNJAB
INDIA,MORINDA,1888,PUNJAB
INDIA,SIALBEMAJRI,1888-70,PUNJAB
INDIA,DHARMSHALA,1892,HIMACHAL PRADESH
INDIA,KANGRA,18926,HIMACHAL PRADESH
INDIA,NURPUR,1893,HIMACHAL PRADESH
INDIA,PALAMPUR (JUL),1894,HIMACHAL PRADESH
INDIA,PANCHURUKHI,18948,HIMACHAL PRADESH
INDIA,DALHOUSIE,18982,PUNJAB
INDIA,CHAMBA,18992,HIMACHAL PRADESH
INDIA,LAHUL(KEYLONG),19002,DELHI
INDIA,MANALI,1901,DELHI
INDIA,KULLU,1902,HIMACHAL PRADESH
INDIA,BANJAR,1902,HIMACHAL PRADESH
INDIA,NIRMAND,1902,HIMACHAL PRADESH
INDIA,UDAIPUR(KULLU),1903,HIMACHAL PRADESH
INDIA,ANI,19045,HIMACHAL PRADESH
INDIA,MANDI,1905,HIMACHAL PRADESH
INDIA,SARKECHAT,19055,HIMACHAL PRADESH
INDIA,SPITI(KAZA),1906,HIMACHAL PRADESH
INDIA,KAZA,1906,HIMACHAL PRADESH
INDIA,SUNDERNAGAR,1907,HIMACHAL PRADESH
INDIA,JOGINDERNAGAR,1908,HIMACHAL PRADESH
INDIA,JAMMU,191,JK
INDIA,KATHUA,1922,DELHI
INDIA,HIRANAGAR,1922-42/3,DELHI
INDIA,BISHNAH,1923,JK
INDIA,BARIBRAHMNA,1923,JK
INDIA,AKHNOOR,1924,JK
INDIA,ANANTNAG,1932,DELHI
INDIA,PULWANA,1933,JK
INDIA,SRINAGAR,194,JK
INDIA,BARAMULLA,1952,JK
INDIA,GULMARG,1953,JK
INDIA,SOPORE,1954,JK
INDIA,KUPWARA,1955,JK
INDIA,RAJAURI,1962,DELHI
INDIA,POONCH,1965,DELHI
INDIA,DEHRA(GOPIPUR),1970,HIMACHAL PRADESH
INDIA,JWALMUKHI,19705,PUNJAB
INDIA,KAINADEVI,19706,PUNJAB
INDIA,HARYANAMIRPUR,1972,HIMACHAL PRADESH
INDIA,NADAUN,1973,PUNJAB
INDIA,UNA(HAMIRPUR),1975,HIMACHAL PRADESH
INDIA,AMB,19758,HIMACHAL PRADESH
INDIA,CHINTPURNI,19766,PUNJAB
INDIA,BILASPUR(H.P.),1978,HIMACHAL PRADESH
INDIA,NAINADEVI,19786,PUNJAB
INDIA,LEH,1982,DELHI
INDIA,KARGIL,1985,DELHI
INDIA,UDHAMPUR,1992,JK
INDIA,DODA(UDHAMPUR),1996,DELHI
INDIA,BATOTE,1998,PUNJAB
INDIA,RAMBAN,1998,PUNJAB
INDIA,INDAPUR,2111,MAHARASHTRA
INDIA,PALASDEO,2111-73,MAHARASHTRA
INDIA,NIRWANGI,2111-84,MAHARASHTRA
INDIA,LONI DEOKAR,2111,MAHARASHTRA
INDIA,KATI(PUNE),2111-72,MAHARASHTRA
INDIA,NIMGAON KETKI,2111-82,MAHARASHTRA
INDIA,SHELGAON,2111-76,MAHARASHTRA
INDIA,BAWDA,2111,MAHARASHTRA
INDIA,BARAMATI,2112,MAHARASHTRA
INDIA,SANGAVI,2112-65,MAHARASHTRA
INDIA,PANADARE,2112-63,MAHARASHTRA
INDIA,MORGAON,2112-79,MAHARASHTRA
INDIA,ZARGAWADI,2112-37,MAHARASHTRA
INDIA,KARHATI,2112,MAHARASHTRA
INDIA,VADGAON NIMBALKAR,2112-72,MAHARASHTRA
INDIA,MALEGAON BHUDRAK,2112,MAHARASHTRA
INDIA,LONIBHAPKAR,2112-76,MAHARASHTRA
INDIA,BHOR,2113,MAHARASHTRA
INDIA,KIKVI,2113,MAHARASHTRA
INDIA,AMBAVADE,2113,MAHARASHTRA
INDIA,NHAVI,2113,MAHARASHTRA
INDIA,NASRAPUR,21137,MAHARASHTRA
INDIA,LONAVALLA,2114,MAHARASHTRA
INDIA,TALEGAON DABHADE,2114,MAHARASHTRA
INDIA,KAMSHET,2114,MAHARASHTRA
INDIA,KARLA,2114-82,MAHARASHTRA
INDIA,PAWANA NAGAR,2114-68,MAHARASHTRA
INDIA,CHANDKHED,2114-52,MAHARASHTRA
INDIA,SASWAD,2115,MAHARASHTRA
INDIA,JEJURI,2115,MAHARASHTRA
INDIA,WAGHAPUR,2115-83,MAHARASHTRA
INDIA,VALHA,2115-84,MAHARASHTRA
INDIA,BOPGAON,2115-82,MAHARASHTRA
INDIA,YERWADA,2115,MAHARASHTRA
INDIA,PARICHE,2115-64,MAHARASHTRA
INDIA,MANDKI,2115-85,MAHARASHTRA
INDIA,NIRA,2115-42,MAHARASHTRA
INDIA,DAUND,2117,MAHARASHTRA
INDIA,PATAS,2117,MAHARASHTRA
INDIA,KURKUMBH,2117-35,MAHARASHTRA
INDIA,SHIRUR(PUNE),21174,MAHARASHTRA
INDIA,WALCHANDNAGAR,2118,MAHARASHTRA
INDIA,BHIGWAN,2118-40,MAHARASHTRA
INDIA,LASURNE,2118-72,MAHARASHTRA
INDIA,SHETPALGADE,2118-82,MAHARASHTRA
INDIA,MANKARAWADI,2118-83,MAHARASHTRA
INDIA,BHAVANINAGAR,21186,MAHARASHTRA
INDIA,KEDGAON,2119,MAHARASHTRA
INDIA,YAWAT,2119-74,MAHARASHTRA
INDIA,PIMPALGAON,2119,MAHARASHTRA
INDIA,KHUTBHAV,2119,MAHARASHTRA
INDIA,LONI KALBHOR,212,MAHARASHTRA
INDIA,DEHU ROAD,212,MAHARASHTRA
INDIA,PUNE,20,MAHARASHTRA
INDIA,PIMPRI,20,MAHARASHTRA
INDIA,URALIKANCHAN,212,MAHARASHTRA
INDIA,ALANDI,212,MAHARASHTRA
INDIA,DIGHI,212,MAHARASHTRA
INDIA,VADGAON DHAIRI,212,MAHARASHTRA
INDIA,SUKRAWAR PETH,212,MAHARASHTRA
INDIA,KHED SHIVAPUR,212,MAHARASHTRA
INDIA,WADGAON DHAIRY,212,MAHARASHTRA
INDIA,GULTEKDI,212,MAHARASHTRA
INDIA,SHUKRAWARPETH,212,MAHARASHTRA
INDIA,VELHACHIPETH,2130,MAHARASHTRA
INDIA,NARAYANGAON,2132,MAHARASHTRA
INDIA,ALA,2132-63,MAHARASHTRA
INDIA,JUNNAR,2132,MAHARASHTRA
INDIA,BORI BHUDRAK,2132,MAHARASHTRA
INDIA,SHIROLI BHUDRAK,2132,MAHARASHTRA
INDIA,PIMPALWADI,2132-73,MAHARASHTRA
INDIA,SAWARGAON,2132-85,MAHARASHTRA
INDIA,OZAR(JUNNAR),2132-88,MAHARASHTRA
INDIA,PARUNDE,2132-87,MAHARASHTRA
INDIA,UMBRAJ,2164,MAHARASHTRA
INDIA,OTUR,2132-64,MAHARASHTRA
INDIA,BELHA,2132-76,MAHARASHTRA
INDIA,YENERE,2132-86,MAHARASHTRA
INDIA,MANGRUL,2132-72,MAHARASHTRA
INDIA,GODEGAON,2133,MAHARASHTRA
INDIA,MANCHAR,2133,MAHARASHTRA
INDIA,RAJGURUNAGAR,2135,MAHARASHTRA
INDIA,CHAKAN,2135,MAHARASHTRA
INDIA,WAFGAONG,2135,MAHARASHTRA
INDIA,WADA(R.G.NAGAR),2135-84,MAHARASHTRA
INDIA,DAWADI,2135-72,MAHARASHTRA
INDIA,KOREGAON BHIMA,2137,MAHARASHTRA
INDIA,TALEGAON DHAMDARE,2137-72,MAHARASHTRA
INDIA,GHODNADI(SHIRUR),2138,MAHARASHTRA
INDIA,RANJANGAON GANPATI,2138,MAHARASHTRA
INDIA,KAWATHE,2138,MAHARASHTRA
INDIA,KARDE,2138,MAHARASHTRA
